"final_hostname","final_ip","_time","final_ip_type","final_ip_subnet_network_type","final_ip_zone","final_ip_zone_location",metisCreatedDate,shortDescription,primarySupportGroup,primaryUsedBy
BA0NC20002,"10.43.164.41","2025-11-13T12:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-BA-956_VLAN-956-FERTIGUNG_BAU207_AKTOR_ENTWICKLUNG","DE_Ba_Bamberg","2025-09-09T14:13:24.000+00:00","Technikum Nano-Focus","Germany North East2","Eugen Hohmann (BaP/MFE-ECR1)"
BA0PC20024,"10.16.48.82","2025-11-18T03:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Hr. Kloos Stefan TTB-Lader1 MAE PC 09-01-0-0-0","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0PC20025,"10.16.48.105","2025-11-19T02:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Hr. Kloos Stefan TTB-Lader2 MAE PC 09-01-0-0-0","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0PC20463,"10.16.224.51","2025-11-17T03:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Hr. Kloos Stefan OKM Messgeraet 09-01-0-0-0","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0PC20613,na,"2025-11-18T00:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","IPM Messgeraet 09-03-0-1-2","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0PC6945,na,"2025-11-17T00:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Hr. Kloos Stefan 09-01-0-1-2","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0X1212,"10.43.164.43","2025-11-18T00:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-BA-956_VLAN-956-FERTIGUNG_BAU207_AKTOR_ENTWICKLUNG","DE_Ba_Bamberg","2025-09-09T14:13:24.000+00:00","Olympus UC30","Germany North East2","Eugen Hohmann (BaP/MFE-ECR1)"
BA0Y1018,na,"2025-11-18T10:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1020,na,"2025-11-18T14:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1021,na,"2025-11-17T01:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Messraum gr. Schreibtisch","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1023,na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1024,na,"2025-11-17T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1026,na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1027,na,"2025-11-18T22:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Y1028,"10.16.48.59","2025-11-18T10:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","GS-395016 TTB7","Germany North East2","Stefan Kloos (BaP/W830-WS)"
BA0Z2228,na,"2025-11-18T23:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","IPM-Blickle","Germany North East2","Stefan Kloos (BaP/W830-WS)"
"BOSCH-4F948DF1E",na,"2025-11-18T07:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
BW168159,"10.15.161.72","2025-11-19T00:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-206_FERTIGUNGSNETZ_ABS8_ENDMONTAGE_L3_6","DE_An_Ansbach",,,,
"CT-CRIN02-NEW",na,"2025-11-16T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:14:43.000+00:00",,,
CT0M365APP,na,"2025-10-31T14:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
CT0VM00032,na,"2025-11-06T20:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Opcon HVL Server","ESX Server Service",
CT0VM00033,na,"2025-11-16T08:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","CRIN Runner Line","ESX Server Service",
"EC-HRT02","10.105.0.231","2025-11-11T13:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Haerterei Protherm 9800","ESX Server Service",
"ER-1464",na,"2025-11-06T16:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","LoP2/MOE213, ICT, GenRad 2281","ITM-DC-LoP2 CSG","Rico Dingeldein (LoP2/MOE213)"
"ER-Z1080",na,"2025-11-08T07:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","LOP2/MOE223, ICT, Test Station","ITM-DC-LoP2 CSG","Rico Dingeldein (LoP2/MOE213)"
"HI-Z074K",na,"2025-10-29T12:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","final CI-CAT-Import INC000027232326","Germany North East5","Axel Drescher (SzP/COS2-Hi)"
HI0VM013,"10.34.30.247","2025-11-17T11:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Share and CR5000-Database","ESX Server Service",
"HO0CRI2NAS01-A",na,"2025-10-24T18:00:00.000+0200",Internet,NONE,NONE,NONE,,,,
"HO0CRI2NAS01-B",na,"2025-10-26T18:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"HO0CRI3CL02-OLD","10.7.170.221","2025-11-13T17:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-614_101_CRI3_M_P_HO","DE_Ho_Homburg",,,,
HOMA1015,na,"2025-11-03T04:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HOMA1173,na,"2025-11-10T22:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Prüfplatz / Messplatz Sperrventil","ITM-DC-HoP2 CSG",
HOMA1704,na,"2025-11-06T08:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HOMA1707,na,"2025-11-07T12:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HOMA1731,na,"2025-11-03T14:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HORMBK01,"10.105.36.99","2025-11-04T08:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Backup Server ITM","ESX Server Service",
HORVIS02,"10.105.36.94","2025-11-11T13:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Application-Server for Visualisierung","ESX Server Service",
HTVMFSPMWTREP2,na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP013,na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP015,na,"2025-11-18T08:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP034,na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP038,na,"2025-11-18T21:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP053,na,"2025-11-19T05:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP054,na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP057,na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP065,na,"2025-11-18T21:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP066,na,"2025-11-18T06:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP078,na,"2025-11-18T10:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP081,na,"2025-11-19T03:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
HTVNP091,na,"2025-11-18T16:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"ITM-AE-HTVP-020",na,"2025-11-18T07:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","SMG 18 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP-035",na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","SMx TnF","ITM-AE-HTV CSG","Peter Kovacs (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP-055",na,"2025-11-17T19:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","UNI 23 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP-064",na,"2025-11-18T22:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","MMx C04 Testchamber","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP-089",na,"2025-11-18T23:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","UNI 82 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP-090",na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","UNI 20 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
"ITM-AE-HTVP096",na,"2025-11-18T21:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","MMx C11 Testchamber","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
JI3032,na,"2025-11-01T23:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
JI3042,na,"2025-10-23T20:00:00.000+0200",Internet,NONE,NONE,NONE,,,,
"JU-057082",na,"2025-11-18T07:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"JU-33B3F3",na,"2025-11-17T22:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","VERIFICACION CONECTOR / DESKTOP","ITM-AE-JU-JUP1 CSG","Luis Enrique Cordero Villegas (JuP1/MFP51)"
"JU-3C7C6A",na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","FINAL / PC / TS5400","ITM-AE-JU-JUP1 CSG","Juan Angel Rascon Valdez (JuP1/MFP71)"
KW102672,na,"2025-11-02T19:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"LO-10630",na,"2025-11-18T06:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","n\a","ITM-DC-Lo1-LoP1 CSG","Wolfgang Ascherfeld (LoP1/MFV32-4)"
"LO-ESV13","10.52.28.150","2025-11-18T12:00:00.000+0100","Bosch Security Layer",Server,"ENZ-SL4-LO-2604_LO6_LO601-EPI1-SRV-NE","DE_Lo_Lohr",,,,
"LO-X11622",na,"2025-10-28T21:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Lo6-IPC-Lo-X11622-xp01-Visula Layout Editor w. CR5000 f. circuit drawing CAD system f. Zuken","ITE-DC-Lo6-NE CSG","Tim Amersbach (DC-AE/EEO)"
"LO-X11622_XP01","10.52.124.44","2025-11-18T02:00:00.000+0100","Bosch Security Layer",Engineering,"ENZ-SL4-LO-2605_LO6_LO601-603-ENZ1-NE","DE_Lo_Lohr","2025-09-09T14:13:24.000+00:00","Lo6-PC-LO-X11622_xp01-Visula Layout Editor w. CR5000 f. circuit drawing CAD system f. Zuken","ITE-DC-Lo6-NE CSG","Tim Amersbach (DC-AE/EEO)"
"LO-X3146",na,"2025-11-17T09:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-15T03:04:33.000+00:00",,,
"LO-X6119",na,"2025-11-18T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","n\a","Germany Middle North1","Wolfgang Ascherfeld (LoP1/MFV32-4)"
"LO-Y1039",na,"2025-11-12T14:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Schleich Tester (lo-y1039)","ITM-DC-LoP2 CSG","Jochen Schaefer (DC-AE/SVC421)"
"LO-Y1041",na,"2025-11-13T13:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-10T09:22:52.000+00:00",,,
"LO-Y1242",na,"2025-11-13T08:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"LO-Y1292",na,"2025-11-18T08:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
MD1ZP010,na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"MOE3-7002",na,"2025-11-19T03:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"MSFT-NDR",na,"2025-11-18T23:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"NAASL3_DC",na,"2025-10-23T12:00:00.000+0200",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","CRI Assembly line 3 server","Basic Server Service non CI managed",
NNTACCESSI01,na,"2025-11-18T15:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","application server for Zucchetti","ESX Server Service",
NNTCOLLECT01,na,"2025-11-18T13:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","web application for data exchange from/to local erp(APACHE,GAMMA) and SAP","ESX Server Service",
"PG-UT2524C",na,"2025-11-16T22:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2575C",na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2791C",na,"2025-11-17T22:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2804C",na,"2025-11-18T21:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2838C",na,"2025-11-11T18:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2842C",na,"2025-11-19T05:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2940C",na,"2025-10-29T03:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2955C",na,"2025-11-19T03:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT2991C",na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT3331C",na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT3357C",na,"2025-11-19T05:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"PG-UT3467C",na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
PROMIKST2,na,"2025-11-18T05:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
RAPID7CIFS,na,"2025-11-18T17:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"RT-GURTER10","10.38.222.140","2025-11-15T11:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-536_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","BOS_Unigurter_10","ITM-AE-RT-RTP1 CSG","Matthias Ruoff (RtP1/MSB-AS3)"
"RT-GURTER17","10.38.222.153","2025-11-19T01:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-536_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","BOS_Unigurter_17","ITM-AE-RT-RTP1 CSG","Matthias Ruoff (RtP1/MSB-AS3)"
"RT-GURTER17","10.38.222.153","2025-11-19T01:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-536_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","BOS_Unigurter_17","ITM-AE-RT-RTP1 CSG","Matthias Ruoff (RtP1/MSB-AS3)"
"RT-GURTER22","10.38.222.163","2025-11-16T18:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-536_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","BOS_Unigurter_22","ITM-AE-RT-RTP1 CSG","Matthias Ruoff (RtP1/MSB-AS3)"
"RT-GURTER34","10.38.222.187","2025-11-18T09:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-536_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","ICOS_Gurter_34","ITM-AE-RT-RTP1 CSG","Matthias Ruoff (RtP1/MSB-AS3)"
"RT-NE4DEV03","10.13.50.113","2025-11-13T15:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4JENKINS11","10.13.50.81","2025-11-13T15:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4JENKINS12","10.13.50.83","2025-11-13T15:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4JENKINS14","10.13.52.232","2025-11-13T15:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4MGMT-DG","10.13.53.198","2025-11-12T13:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4MGMT-RB","10.13.53.197","2025-11-12T08:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-NE4TOOLS01","10.13.50.107","2025-11-13T15:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"RT-OFENAEHR24","10.38.50.69","2025-11-19T04:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-517_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Burnin_Remote1","ITM-AE-RT-RTP1 CSG","Roland Ramm (RtP1/MSB-AS2)"
"RT-OFENAEHR30",na,"2025-11-17T23:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Burnin_BI14","ITM-AE-RT-RTP1 CSG","Roland Ramm (RtP1/MSB-AS2)"
"RT-OFENAEHR31","10.38.50.76","2025-11-18T07:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-517_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Burnin_BI18","ITM-AE-RT-RTP1 CSG","Roland Ramm (RtP1/MSB-AS2)"
"RT-OFENAEHR34","10.38.50.78","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-517_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Burnin_BI19","ITM-AE-RT-RTP1 CSG","Roland Ramm (RtP1/MSB-AS2)"
"RT-X00WF",na,"2025-11-16T00:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Kipptisch_3_Y-Achse_W050","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X00WH",na,"2025-11-16T23:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Kipptisch_3_rechts","ITM-AE-RT-RTP1 CSG","Benjamin Hoffmann (RtP1/MSB-IS2)"
"RT-X1143","10.38.120.244","2025-11-16T13:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-593_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","1TREXI88_VM","ITM-AE-RT-RTP1 CSG","Peter Egger (RtP1/MSF-PTI6)"
"RT-X4258",na,"2025-11-17T05:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Kipptisch_2_Abgleichen_2_X-Achse_W050","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X4260",na,"2025-11-18T05:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Kipptisch_2_Abgleichen_2_Y-Achse_W050","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X5510","10.13.90.200","2025-11-13T16:00:00.000+0100","Bosch Security Layer",Engineering,"ENZ-SL4-RT-0090_ANLAGENNETZ_UG","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","n/a","Germany Middle South1","Reiner Krause (ME/QEC-PA1)"
"RT-X5904",na,"2025-11-17T15:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","3LASXL31_Anlagenrechner","ITM-AE-RT-RTP1 CSG","Andreas Hartlieb (RtP1/MSF-EN22)"
"RT-X5910","10.38.14.109","2025-11-18T11:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Bestuecker_4_Grohmann","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-X7031",na,"2025-11-18T21:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Bestücker_5_MMX_Kipptisch_Nr.13","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-X7050","10.38.14.163","2025-11-18T15:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Bestücker_5_Funktionstest","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-X7137","10.38.14.164","2025-11-18T23:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Bestücker_5_Grohmann","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-X7932","10.13.236.92","2025-11-18T04:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-236_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_61","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X7933","10.13.236.98","2025-11-18T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-236_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_62","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X8682","10.13.236.110","2025-11-18T03:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-236_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_68","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-X9354","10.38.14.175","2025-11-17T10:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","MMX_Kipptisch_Nr.16","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z01QH",na,"2025-11-18T08:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_24","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-Z01SH",na,"2025-11-16T20:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Bestuecker_3_MMX_Premold_Kontaktiertest_Nr.6","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z01SI",na,"2025-11-17T20:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Bestuecker_3_MMX_Premold_Funktionspruefung_Nr.6","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z02DD",na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","n\a","Germany Middle South1","Andreas Sczesny (ME/QEC-PA3)"
"RT-Z02MJ",na,"2025-11-16T17:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_29","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-Z036L","10.38.14.150","2025-11-18T09:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Bestuecker_3_Grohmann","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z036L","10.38.14.150","2025-11-18T09:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-RT-565_RT-ITM-RTP1","DE_Rt_Reutlingen","2025-09-09T14:13:24.000+00:00","Bestuecker_3_Grohmann","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z038P",na,"2025-11-18T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_31","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-Z03ZN",na,"2025-11-17T21:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","XENON_1_Gurter_1_SMP480_Leitrechner","ITM-AE-RT-RTP1 CSG","Kathrin Oesterle (RtP1/MSB-PS3)"
"RT-Z07CB",na,"2025-11-18T01:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Bestuecker_4_MMX_Kipptisch_Nr.11","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z07DB",na,"2025-11-13T15:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Bestuecker_4_MMX_Premold_Funktionsprüfung_Nr.7","ITM-AE-RT-RTP1 CSG","Frank Wochner (RtP1/MSB-IS2)"
"RT-Z07FT",na,"2025-11-18T09:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_45","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-Z07SN",na,"2025-11-17T09:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Uni_Kammer_Messrechner_46","ITM-AE-RT-RTP1 CSG","Johannes Hollkott (RtP1/MSB-IS1)"
"RT-Z0NIK",na,"2025-11-16T17:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"RT-Z3342",na,"2025-11-17T19:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Lenovo TC M55p Tower","Germany Middle South1","Tobias Hertkorn (RtP1/MFI3)"
